id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,budget pressure,79,77,20,97,527,ship,baseline,monotonic-signal,raise-signal
m002,g002,failure width,101,36,36,67,471,ship,edge,drag-penalty,drop-slack
m003,g003,recovery gap,76,70,31,94,476,ship,recovery,confidence-floor,raise-drag
m004,g004,runbook drift,111,14,20,62,494,ship,negative,lane-boundary,lower-confidence
m005,g005,budget pressure,53,23,40,70,248,ship,baseline,monotonic-signal,raise-signal
m006,g006,failure width,58,54,10,29,349,ship,edge,drag-penalty,drop-slack
m007,g007,recovery gap,68,54,24,56,388,ship,recovery,confidence-floor,raise-drag
m008,g008,runbook drift,77,16,43,61,315,ship,negative,lane-boundary,lower-confidence
m009,g009,budget pressure,50,34,16,44,280,ship,baseline,monotonic-signal,raise-signal
m010,g010,failure width,70,35,4,77,419,ship,edge,drag-penalty,drop-slack
m011,g011,recovery gap,88,54,48,55,419,ship,recovery,confidence-floor,raise-drag
m012,g012,runbook drift,101,26,19,35,453,ship,negative,lane-boundary,lower-confidence
m013,g013,budget pressure,120,49,8,92,654,ship,baseline,monotonic-signal,raise-signal
m014,g014,failure width,75,52,27,33,383,ship,edge,drag-penalty,drop-slack
m015,g015,recovery gap,61,38,45,51,281,ship,recovery,confidence-floor,raise-drag
m016,g016,runbook drift,101,28,45,8,378,ship,negative,lane-boundary,lower-confidence
m017,g017,budget pressure,90,25,8,97,491,ship,baseline,monotonic-signal,raise-signal
m018,g018,failure width,30,50,12,53,249,ship,edge,drag-penalty,drop-slack
m019,g019,recovery gap,96,47,43,79,471,ship,recovery,confidence-floor,raise-drag
m020,g020,runbook drift,89,42,29,83,465,ship,negative,lane-boundary,lower-confidence
m021,g021,budget pressure,54,77,27,66,382,ship,baseline,monotonic-signal,raise-signal
m022,g022,failure width,70,16,6,93,393,ship,edge,drag-penalty,drop-slack
m023,g023,recovery gap,86,75,25,74,518,ship,recovery,confidence-floor,raise-drag
m024,g024,runbook drift,54,66,5,56,394,ship,negative,lane-boundary,lower-confidence
m025,g025,budget pressure,50,26,21,28,238,ship,baseline,monotonic-signal,raise-signal
m026,g026,failure width,82,36,9,55,437,ship,edge,drag-penalty,drop-slack
m027,g027,recovery gap,106,60,12,73,593,ship,recovery,confidence-floor,raise-drag
m028,g028,runbook drift,34,69,25,30,254,ship,negative,lane-boundary,lower-confidence
m029,g029,budget pressure,98,76,37,76,546,ship,baseline,monotonic-signal,raise-signal
m030,g030,failure width,76,1,44,54,272,ship,edge,drag-penalty,drop-slack
m031,g031,recovery gap,117,52,35,47,549,ship,recovery,confidence-floor,raise-drag
m032,g032,runbook drift,111,75,43,78,586,ship,negative,lane-boundary,lower-confidence
m033,g033,budget pressure,63,19,31,32,260,ship,baseline,monotonic-signal,raise-signal
m034,g034,failure width,117,17,26,50,500,ship,edge,drag-penalty,drop-slack
m035,g035,recovery gap,64,70,11,20,394,ship,recovery,confidence-floor,raise-drag
m036,g036,runbook drift,85,59,35,83,471,ship,negative,lane-boundary,lower-confidence
m037,g037,budget pressure,108,21,12,52,502,ship,baseline,monotonic-signal,raise-signal
m038,g038,failure width,109,28,23,78,524,ship,edge,drag-penalty,drop-slack
m039,g039,recovery gap,30,51,37,95,243,ship,recovery,confidence-floor,raise-drag
m040,g040,runbook drift,82,59,35,52,428,ship,negative,lane-boundary,lower-confidence
m041,g041,budget pressure,120,31,39,92,556,ship,baseline,monotonic-signal,raise-signal
m042,g042,failure width,41,43,21,73,281,ship,edge,drag-penalty,drop-slack
m043,g043,recovery gap,54,68,21,68,378,ship,recovery,confidence-floor,raise-drag
m044,g044,runbook drift,64,43,12,14,332,ship,negative,lane-boundary,lower-confidence
m045,g045,budget pressure,125,33,33,54,554,ship,baseline,monotonic-signal,raise-signal
m046,g046,failure width,102,19,45,72,428,ship,edge,drag-penalty,drop-slack
m047,g047,recovery gap,54,66,39,42,312,ship,recovery,confidence-floor,raise-drag
m048,g048,runbook drift,34,52,6,62,290,ship,negative,lane-boundary,lower-confidence
m049,g049,budget pressure,80,47,36,53,395,ship,baseline,monotonic-signal,raise-signal
m050,g050,failure width,49,1,32,46,180,ship,edge,drag-penalty,drop-slack
m051,g051,recovery gap,42,32,17,90,288,ship,recovery,confidence-floor,raise-drag
m052,g052,runbook drift,86,10,22,18,338,ship,negative,lane-boundary,lower-confidence
m053,g053,budget pressure,120,71,29,49,613,ship,baseline,monotonic-signal,raise-signal
m054,g054,failure width,39,20,13,105,275,ship,edge,drag-penalty,drop-slack
m055,g055,recovery gap,95,52,35,95,509,ship,recovery,confidence-floor,raise-drag
m056,g056,runbook drift,82,65,16,38,464,ship,negative,lane-boundary,lower-confidence
m057,g057,budget pressure,44,74,11,77,379,ship,baseline,monotonic-signal,raise-signal
m058,g058,failure width,59,0,31,94,268,ship,edge,drag-penalty,drop-slack
m059,g059,recovery gap,75,17,27,64,344,ship,recovery,confidence-floor,raise-drag
m060,g060,runbook drift,42,57,39,78,282,ship,negative,lane-boundary,lower-confidence
m061,g061,budget pressure,126,10,8,72,580,ship,baseline,monotonic-signal,raise-signal
m062,g062,failure width,70,13,15,67,343,ship,edge,drag-penalty,drop-slack
m063,g063,recovery gap,64,33,27,26,294,ship,recovery,confidence-floor,raise-drag
m064,g064,runbook drift,95,75,24,40,522,ship,negative,lane-boundary,lower-confidence
m065,g065,budget pressure,79,64,6,71,503,ship,baseline,monotonic-signal,raise-signal
m066,g066,failure width,105,15,41,41,409,ship,edge,drag-penalty,drop-slack
m067,g067,recovery gap,38,44,46,74,222,ship,recovery,confidence-floor,raise-drag
m068,g068,runbook drift,52,56,18,39,323,ship,negative,lane-boundary,lower-confidence
m069,g069,budget pressure,71,64,30,45,397,ship,baseline,monotonic-signal,raise-signal
m070,g070,failure width,71,25,17,89,389,ship,edge,drag-penalty,drop-slack
m071,g071,recovery gap,35,59,40,30,208,ship,recovery,confidence-floor,raise-drag
m072,g072,runbook drift,64,73,21,35,395,ship,negative,lane-boundary,lower-confidence
m073,g073,budget pressure,91,48,17,104,530,ship,baseline,monotonic-signal,raise-signal
m074,g074,failure width,95,27,37,94,454,ship,edge,drag-penalty,drop-slack
m075,g075,recovery gap,105,35,14,50,512,ship,recovery,confidence-floor,raise-drag
m076,g076,runbook drift,69,71,14,63,453,ship,negative,lane-boundary,lower-confidence
m077,g077,budget pressure,64,57,40,93,383,ship,baseline,monotonic-signal,raise-signal
m078,g078,failure width,95,41,13,63,499,ship,edge,drag-penalty,drop-slack
m079,g079,recovery gap,75,17,50,90,324,ship,recovery,confidence-floor,raise-drag
m080,g080,runbook drift,112,37,38,58,504,ship,negative,lane-boundary,lower-confidence
m081,g081,budget pressure,99,15,16,66,460,ship,baseline,monotonic-signal,raise-signal
m082,g082,failure width,83,65,5,25,477,ship,edge,drag-penalty,drop-slack
m083,g083,recovery gap,39,36,31,52,218,ship,recovery,confidence-floor,raise-drag
m084,g084,runbook drift,64,57,35,57,357,ship,negative,lane-boundary,lower-confidence
m085,g085,budget pressure,89,70,42,40,452,ship,baseline,monotonic-signal,raise-signal
m086,g086,failure width,48,0,5,73,255,ship,edge,drag-penalty,drop-slack
m087,g087,recovery gap,35,16,16,51,191,ship,recovery,confidence-floor,raise-drag
m088,g088,runbook drift,76,22,33,31,313,ship,negative,lane-boundary,lower-confidence
m089,g089,budget pressure,109,62,26,88,596,ship,baseline,monotonic-signal,raise-signal
m090,g090,failure width,116,4,24,29,453,ship,edge,drag-penalty,drop-slack
m091,g091,recovery gap,83,29,52,47,333,ship,recovery,confidence-floor,raise-drag
m092,g092,runbook drift,70,38,15,90,416,ship,negative,lane-boundary,lower-confidence
m093,g093,budget pressure,120,10,44,93,505,ship,baseline,monotonic-signal,raise-signal
m094,g094,failure width,105,58,18,49,549,ship,edge,drag-penalty,drop-slack
m095,g095,recovery gap,48,31,13,75,303,ship,recovery,confidence-floor,raise-drag
m096,g096,runbook drift,111,49,44,79,533,ship,negative,lane-boundary,lower-confidence
